MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
80414,,"Oriskany Sand",,,"1962","W. Va. Centennial Committee of the Oil and Natural Gas Industry, West Virginia Historic Commission",38.74414,-79.43800,,"Riverton","Pendleton County",West Virginia,"Marker is at the intersection of Mountaineer Drive (U.S. 33) and Germany Valley Road (County Route 9), on the right when traveling north on Mountaineer Drive. ",,http://www.hmdb.org/m.asp?m=80414
80415,,"Tuscarora (Clinton) Sand",,,"1963","W. Va. Centennial Committee of the Oil and Natural Gas Industry, West Virginia Historic Commission",38.70625,-79.46378,,"Riverton","Pendleton County",West Virginia,"Marker is at the intersection of Mountaineer Drive (Route 33) and Glen Hill Drive, on the right when traveling west on Mountaineer Drive. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=80415
81398,,"Camp Washington","Strategic Position",,,"West Virginia Civil War Trails",39.42585,-78.71569,,"Blues Beach","Hampshire County",West Virginia,"Marker is at the intersection of Cumberland Road (West Virginia Route 28) and Long Road (County Route 28/4), on the left when traveling north on Cumberland Road. ",,http://www.hmdb.org/m.asp?m=81398
81399,,"Wire Bridge Engagement","Federal Attack on Romney",,,"West Virginia Civil War Trails",39.42587,-78.71566,,"Blues Beach","Hampshire County",West Virginia,"Marker is at the intersection of Cumberland Road (West Virginia Route 28) and Long Road (County Route 28/4), on the left when traveling north on Cumberland Road. ",,http://www.hmdb.org/m.asp?m=81399
81411,,"St. Albans Covered Bridge",,,"2003","West Virginia Division of Archives and History",38.38643,-81.83966,,"St. Albans","Kanawha County",West Virginia,"Marker is at the intersection of 6th Avenue and West Main Street, on the right when traveling south on 6th Avenue. ",,http://www.hmdb.org/m.asp?m=81411
81412,,"George Washington",,,"1932","The State of West Virginia",38.38185,-81.82713,,"St. Albans","Kanawha County",West Virginia,"Marker is at the intersection of Kanawha Terrace and Lee Street, on the right when traveling east on Kanawha Terrace. ",,http://www.hmdb.org/m.asp?m=81412
81413,,"West Virginia State University",,,"2009","West Virginia Archives & History",38.38348,-81.76494,"5000 Fairlawn Avenue","Institute","Kanawha County",West Virginia,"Marker is at the intersection of Fairlawn Avenue (West Virginia Route 25) and Marina Street, on the right when traveling east on Fairlawn Avenue. ",,http://www.hmdb.org/m.asp?m=81413
81414,,"Indian Mound / Mounds-Earthworks",,,"1963","West Virginia Historic Commission",38.38003,-81.75915,,"Dunbar","Kanawha County",West Virginia,"Marker is on Fairlawn Avenue (West Virginia Route 25) east of Lincoln Avenue, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=81414
81415,,"Andrew & Charles Lewis March",,,"1982","West Virginia Department of Culture and History",38.38011,-81.75932,,"Dunbar","Kanawha County",West Virginia,"Marker is on Fairlawn Avenue east of Lincoln Avenue, on the right when traveling east. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=81415
81783,,"Morgan County Veteran's Monument",,,,,39.62676,-78.22746,,"Berkeley Springs","Morgan County",West Virginia,"Marker is on Fairfax Street, in the median. ",,http://www.hmdb.org/m.asp?m=81783
82102,,"Stagecoach Stop",,"Staunton-Parkersburg Turnpike",,"America’s Byways",39.03164,-80.78349,,"Coxs Mills","Gilmer County",West Virginia,"Marker is on West Virginia Route 47 west of U.S. 33, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=82102
82103,,"Cairo & Kanawha",,"Staunton-Parkersburg Turnpike",,"America’s Byways",39.07800,-81.19822,"8190 Staunton Tpk","Macfarlan","Ritchie County",West Virginia,"Marker is on Staunton Turnpike (West Virginia Route 47) west of Smithville, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=82103
82119,,"Coketon Colored School",,,"2011","Tucker County Historical Society & Friends of Blackwater; West Virginia Archives and History",39.14196,-79.50644,,"Thomas","Tucker County",West Virginia,"Marker is on Douglas Road / Front Street (County Route 27) ½ mile south of Appalachian Highway (West Virginia Route 32), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=82119
82232,,"Asa Gray / Buffalo-Indian Trail",,,"2012","West Virginia Archives and History",38.61260,-79.86745,,"Cheat Bridge","Randolph County",West Virginia,"Marker is on U.S. 250 just east of the Shavers Fork Bridge. ",,http://www.hmdb.org/m.asp?m=82232
82282,,"Helvetia",,,"1980","West Virginia Department of Culture and History",38.70481,-80.19857,,"Helvetia","Randolph County",West Virginia,"Marker is on Mill Creek Road (Helvetia-Adolph Road) (County Route 46) east of Helvetia-Pickens Road (County Route 45), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=82282
82283,"RH 1","Helvetia",,,,"West Virginia Department of Culture and History",38.70628,-80.20082,,"Helvetia","Randolph County",West Virginia,"Marker is at the intersection of Czar Road (Helvetia-Adolph Road) (County Route 46) and Helvetia-Pickens Road (County Route 45), on the left when traveling west on Czar Road (Helvetia-Adolph Road). ",,http://www.hmdb.org/m.asp?m=82283
82290,,"Upshur Militia",,,"1979","West Virginia Department of Culture and History",38.84050,-80.33870,,"Cleveland","Upshur County",West Virginia,"Marker is at the intersection of Ireland - Rock Cave Road (State Highway 20) and Flatwood Run Road (County Route 20/13) on Ireland - Rock Cave Road. ",,http://www.hmdb.org/m.asp?m=82290
82321,,"Bishop Asbury",,,"1965","West Virginia Historic Commission",38.71714,-79.97725,,"Huttonsville","Randolph County",West Virginia,"Marker is on U.S. 219 just north of U.S. 250, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=82321
82344,,"The Conley Graves",,,"1983","West Virginia Department of Culture and History",38.57607,-80.03297,,"Valley Head","Randolph County",West Virginia,"Marker is on U.S. 219 south of U.S. 250, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=82344
82365,,"Webster Springs Hotel",,,,,38.47766,-80.41290,"96 N Main St","Webster Springs","Webster County",West Virginia,"Marker is on McGraw Avenue near Main Street and Courthouse Square (West Virginia Route 15), on the right. ",,http://www.hmdb.org/m.asp?m=82365
82501,,"Webster Springs",,,,,38.47805,-80.41261,,"Webster Springs","Webster County",West Virginia,"Marker is at the intersection of Main Street (West Virginia Route 15) and Court Square, on the right when traveling north on Main Street. ",,http://www.hmdb.org/m.asp?m=82501
82652,,"Webster County / Randolph County",,,"1972","West Virginia Department of Archives and History",38.54395,-80.19515,,"Monterville","Webster County",West Virginia,"Marker is on West Virginia Route 15, 6 miles west of Monterville, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=82652
82777,,"Harpers Ferry / John Brown’s Fort",,,"2004","WV Celebration 2000 / West Virginia Division of Archives and History",39.32562,-77.74056,"799 Washington Street","Harpers Ferry","Jefferson County",West Virginia,"Marker is at the intersection of Washington Street (Alternate U.S. 340) and Storer College Place on Washington Street. ",,http://www.hmdb.org/m.asp?m=82777
83120,,"Mail Pouch Tobacco","""Chew Mail Pouch - Treat Yourself to the Best""","Wheeling National Heritage Area",,"Wheeling National Heritage Area",40.04137,-80.72686,,"Wheeling","Ohio County",West Virginia,"Marker is at the intersection of Water Street and 40th Street, on the right when traveling south on Water Street. ",,http://www.hmdb.org/m.asp?m=83120
83124,,"South Side World Wars Memorial",,,,,40.04918,-80.72609,,"Wheeling","Ohio County",West Virginia,"Memorial is at the intersection of Chapline Street and 34th Street, in the median on Chapline Street. ",,http://www.hmdb.org/m.asp?m=83124
83125,,"Our Lady of Mount Lebanon Veterans Memorial",,,,,40.05864,-80.72197,"2216 Eoff Street","Wheeling","Ohio County",West Virginia,"Memorial is on Eoff Street north of 23rd Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=83125
83126,,"Site of Wheeling High School","1909 - 1976","""The Old Gold and Blue""","1985","the New Wheeling High School Alumni Association",40.06086,-80.72239,"2115 Chapline Street","Wheeling","Ohio County",West Virginia,"Marker is on Chapline Street south of 20th Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=83126
83129,,"Wheeling High School World War II Memorial",,,"1946","Wheeling High School Students and Faculty",40.04682,-80.72667,,"Wheeling","Ohio County",West Virginia,"Memorial is at the intersection of Chapline Street and 36th Street, on the right when traveling south on Chapline Street. ",,http://www.hmdb.org/m.asp?m=83129
83470,,"Monongalia County / Preston County",,,"1964","the West Virginia Historic Commission",39.65868,-79.78410,"Coopers Rock Road","Bruceton Mills","Preston County",West Virginia,"Marker is on Coopers Rock Road (County Road 73/73) 0.2 miles west of County Road 73/12, on the right when traveling west. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=83470
83963,,"Andrew S. Rowan",,,"1978","West Virginia Department of Culture and History",37.56387,-80.41217,,"Gap Mills","Monroe County",West Virginia,"Marker is at the intersection of West Virginia Route 3 and County Route 8, on the right when traveling south on State Route 3. ",,http://www.hmdb.org/m.asp?m=83963
83986,,"William J. Humphreys / Gap Mills",,,"2002","WV Celebration 2000/ Archives & History and the West Virginia Division of Archives and History",37.56765,-80.41505,,"Gap Mills","Monroe County",West Virginia,"Marker is on West Virginia Route 3 just south of County Route 8, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=83986
84023,,"Rehoboth","Oldest Church Building West of the Allegheny Mountains","Society of Methodists Organized, 1794.","1930","Daughters of the American Revolution, on August 31st.",37.59017,-80.50577,,"Union","Monroe County",West Virginia,"Marker can be reached from Rehoboth Church Road (Local Route 3/8) north of West Virginia Route 3. ",,http://www.hmdb.org/m.asp?m=84023
84054,,"Greenbrier County / Virginia",,,"2012","West Virginia Archives & History",37.77893,-80.22785,,"White Sulphur Springs","Greenbrier County",West Virginia,"Marker is on Kanawha Trail (West Virginia Route 311) 0.3 miles south of Exit 183 (Interstate 64), on the right. ",,http://www.hmdb.org/m.asp?m=84054
84106,,"Bishop Matthew W. Clair, Sr.",,,"1979","West Virginia Department of Archives and History",37.59157,-80.54245,,"Union","Monroe County",West Virginia,"Marker is at the intersection of North Street (West Virginia Route 3) and Pump Street, on the left when traveling east on North Street. ",,http://www.hmdb.org/m.asp?m=84106
84107,,"Union",,,,,37.59136,-80.54352,,"Union","Monroe County",West Virginia,"Marker is at the intersection of Main Street (U.S. 219) and North Street (West Virginia Route 3), on the left when traveling south on Main Street. ",,http://www.hmdb.org/m.asp?m=84107
84108,,"Big Lime",,,"1963","West Virginia Historic Commission, sponsored by the W. Va. Centennial Committee of the Oil and Natural Gas Industry",37.57723,-80.55116,,"Union","Monroe County",West Virginia,"Marker is on Koontz Road (U.S. 219) 1 mile south of Union, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=84108
84132,,"Woods’ Fort",,,"1979","West Virginia Department of Culture and History",37.41838,-80.74149,,"Peterstown","Monroe County",West Virginia,"Marker is on Koontz Road (U.S. 219) just north of Springwood Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=84132
84796,,"West Virginia (Morgan County) / Maryland",,,"1964","West Virginia Historic Commission",39.53794,-78.45588,,"Paw Paw","Morgan County",West Virginia,"Marker is on Henry W Miller Highway (West Virginia Route 9) 0.2 miles north of Low Line Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=84796
84797,,"Morgan County / Hampshire County",,,"1981","West Virginia Department of Culture and History",39.49955,-78.43627,"3339 Paw Paw Rd","Paw Paw","Morgan County",West Virginia,"Marker is on Paw Paw Road (West Virginia Route 9) 0.1 miles north of Falling Leaf Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=84797
85208,,"The New Deal In Your Community","<i>Kanawha Boulevard</i>",,,,38.33517,-81.61139,"1900 Kanawha Blvd E","Charleston","Kanawha County",West Virginia,"Marker is on Kanawha Boulevard (U.S. 60), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=85208
85209,,"The Greenbrier Clinic and Project Greek Island",,,,,37.78577,-80.30853,,"White Sulphur Springs","Greenbrier County",West Virginia,"Marker can be reached from W. Main Street (U.S. 60). ",,http://www.hmdb.org/m.asp?m=85209
85210,,"President's Cottage",,,,,37.78836,-80.31176,,"White Sulphur Springs","Greenbrier County",West Virginia,"Marker can be reached from W. Main Street (U.S. 60). ",,http://www.hmdb.org/m.asp?m=85210
85457,,"Eagle Rocks",,,"1975","West Virginia Department of Archives and History",38.82369,-79.29314,,"Upper Tract","Pendleton County",West Virginia,"Marker is on Smoke Hole Road (County Route 2) 2.2 miles north of Petersburg Pike (U.S. 220), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85457
85683,,"Red House",,,"1979","West Virginia Department of Culture and History",38.53537,-81.92640,,"Eleanor","Putnam County",West Virginia,"Marker is on Roosevelt Boulevard (U.S. 35) south of North Ash Circle, on the right. ",,http://www.hmdb.org/m.asp?m=85683
85690,"PU 1  PU 2","Red House Shoals / Civil War Action",,,,"West Virginia Department of Culture and History",38.54580,-81.88750,,"Red House","Putnam County",West Virginia,"Marker is at the intersection of Charleston Road (U.S. 35) and Frazier Lane, on the right when traveling south on Charleston Road. ",,http://www.hmdb.org/m.asp?m=85690
85987,,"Kanawha County / Putnam County",,,"1974","West Virginia Department of Archives and History",38.43512,-81.81351,"328 Cross Lanes Dr","Cross Lanes","Putnam County",West Virginia,"Marker is on Cross Lanes Drive (West Virginia Route 62) just north of Melton Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85987
86221,,"A Park for the Coal Miner",,,,"West Virginia Humanities Council's Rivers to Ridges Heritage Trail",38.52881,-81.85744,,"Hometown","Putnam County",West Virginia,"Marker is on Charleston Road (West Virginia Route 62) south of A Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=86221
